mp-id;formula;structure_type;cations;valences;CNs
mp-554593;TbTaO4;mp-556639;['Tb', 'Tb', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-568602;YCrO4;mp-556639;['Y', 'Y', 'Cr', 'Cr'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-3756;SmTaO4;mp-556639;['Sm', 'Sm', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-555109;TmNbO4;mp-556639;['Tm', 'Tm', 'Nb', 'Nb'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-565669;Cr2AgBiO8;mp-556639;['Cr', 'Cr', 'Ag', 'Bi'];[6, 6, 1, 3];['4', '4', '8', '8']
mp-7550;CeNbO4;mp-556639;['Nb', 'Nb', 'Ce', 'Ce'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5503;ErTaO4;mp-556639;['Er', 'Er', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-9755;HfGeO4;mp-556639;['Ge', 'Ge', 'Hf', 'Hf'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-504878;VBiO4;mp-556639;['V', 'V', 'Bi', 'Bi'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5575;GdTaO4;mp-556639;['Gd', 'Gd', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-5387;YNbO4;mp-556639;['Y', 'Y', 'Nb', 'Nb'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-557914;DyTaO4;mp-556639;['Dy', 'Dy', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-8042;ZrGeO4;mp-556639;['Ge', 'Ge', 'Zr', 'Zr'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-14152;SmNbO4;mp-556639;['Nb', 'Nb', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4709;PrNbO4;mp-556639;['Nb', 'Nb', 'Pr', 'Pr'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-12647;TbNbO4;mp-556639;['Nb', 'Nb', 'Tb', 'Tb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-7206;TcAgO4;mp-556639;['Tc', 'Tc', 'Ag', 'Ag'];[7, 7, 1, 1];['4', '4', '8', '8']
mp-5295;LaNbO4;mp-556639;['Nb', 'Nb', 'La', 'La'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19055;HoCrO4;mp-556639;['Cr', 'Cr', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5558;NaReO4;mp-556639;['Na', 'Na', 'Re', 'Re'];[1, 1, 7, 7];['8', '8', '4', '4']
mp-12862;LuTaO4;mp-556639;['Lu', 'Lu', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '8', '8']
mp-561068;BiAsO4;mp-556639;['Bi', 'Bi', 'As', 'As'];[3, 3, 5, 5];['8', '8', '4', '4']
