mp-id;formula;structure_type;cations;valences;CNs
mp-28146;LiGa5O8;mp-19262;['Li', 'Li', 'Li', 'Li', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga'];[1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']
mp-32006;MgMn2O4;mp-19262;['Mg', 'Mg', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-6146;LiNbZnO4;mp-19262;['Li', 'Li', 'Li', 'Li', 'Zn', 'Zn', 'Zn', 'Zn', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '6']
mp-4590;Mg(GaO2)2;mp-19262;['Mg', 'Mg', 'Ga', 'Ga', 'Ga', 'Ga'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-13843;Li2TeO4;mp-19262;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Te', 'Te', 'Te', 'Te'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6];['4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-18759;Mn3O4;mp-19262;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-2908;Al2ZnO4;mp-19262;['Al', 'Al', 'Al', 'Al', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-541022;MnCr2O4;mp-19262;['Mn', 'Mn', 'Cr', 'Cr', 'Cr', 'Cr'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-554528;TiMn2O4;mp-19262;['Ti', 'Ti', 'Ti', 'Ti', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-640173;MnV2O4;mp-19262;['Mn', 'Mn', 'V', 'V', 'V', 'V'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-19202;MgCr2O4;mp-19262;['Mg', 'Mg', 'Cr', 'Cr', 'Cr', 'Cr'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-3536;MgAl2O4;mp-19262;['Mg', 'Mg', 'Al', 'Al', 'Al', 'Al'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-19318;Ag2MoO4;mp-19262;['Mo', 'Mo', 'Ag', 'Ag', 'Ag', 'Ag'];[6, 6, 1, 1, 1, 1];['4', '4', '6', '6', '6', '6']
mp-504573;Cr2CuO4;mp-19262;['Cr', 'Cr', 'Cr', 'Cr', 'Cu', 'Cu'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-18852;Na2MoO4;mp-19262;['Na', 'Na', 'Na', 'Na', 'Mo', 'Mo'];[1, 1, 1, 1, 6, 6];['6', '6', '6', '6', '4', '4']
mp-18751;Mn2ZnO4;mp-19262;['Mn', 'Mn', 'Mn', 'Mn', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-652534;Mn3Cu3O8;mp-19262;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-18037;LiNbZnO4;mp-19262;['Li', 'Li', 'Li', 'Li', 'Zn', 'Zn', 'Zn', 'Zn', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '6']
mp-18720;Mn2CdO4;mp-19262;['Mn', 'Mn', 'Mn', 'Mn', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-18879;V2ZnO4;mp-19262;['V', 'V', 'V', 'V', 'Zn', 'Zn'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
