mp-id;formula;structure_type;cations;valences;CNs
mp-22734;HfPbO3;mp-5020;['Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '12', '12', '12', '12', '12', '12', '12', '12']
mp-554669;Ba3Ta2CdO9;mp-5020;['Ba', 'Ba', 'Ba', 'Ta', 'Ta', 'Cd'];[2, 2, 2, 5, 5, 2];['12', '12', '12', '6', '6', '6']
mp-19242;YNiO3;mp-5020;['Ni', 'Ni', 'Ni', 'Ni', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-510624;SrFeO3;mp-5020;['Fe', 'Sr'];[4, 2];['6', '12']
mp-7249;Ba3Nb2ZnO9;mp-5020;['Zn', 'Nb', 'Nb', 'Ba', 'Ba', 'Ba'];[2, 5, 5, 2, 2, 2];['6', '6', '6', '12', '12', '12']
mp-510278;GdTiO3;mp-5020;['Gd', 'Gd', 'Gd', 'Gd', 'Ti', 'Ti', 'Ti', 'Ti'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6']
mp-4681;NaNbO3;mp-5020;['Na', 'Na', 'Na', 'Na', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 5, 5, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-21879;Ba2CePtO6;mp-5020;['Ba', 'Ba', 'Ce', 'Pt'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-600862;GdFeO3;mp-5020;['Gd', 'Gd', 'Gd', 'Gd', 'Fe', 'Fe', 'Fe', 'Fe'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6']
mp-4438;CaSnO3;mp-5020;['Ca', 'Ca', 'Ca', 'Ca', 'Sn', 'Sn', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-5223;GdAlO3;mp-5020;['Al', 'Al', 'Al', 'Al', 'Gd', 'Gd', 'Gd', 'Gd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-3626;SrZrO3;mp-5020;['Sr', 'Sr', 'Sr', 'Sr', 'Zr', 'Zr', 'Zr', 'Zr'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-552729;KIO3;mp-5020;['K', 'I'];[1, 5];['12', '6']
