mp-id;formula;structure_type;cations;valences;CNs
mp-6457;La2MgTiO6;mp-28295;['Mg', 'Mg', 'Ti', 'Ti', 'La', 'La', 'La', 'La'];[2, 2, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-566636;Ca2MnSbO6;mp-28295;['Ca', 'Ca', 'Ca', 'Ca', 'Mn', 'Mn', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-7251;Ba2YNbO6;mp-28295;['Y', 'Nb', 'Ba', 'Ba'];[3, 5, 2, 2];['6', '6', '12', '12']
mp-19262;Cr2CdO4;mp-19262;['Cr', 'Cr', 'Cr', 'Cr', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-27872;MgTi2O4;mp-19262;['Mg', 'Mg', 'Ti', 'Ti', 'Ti', 'Ti'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-640173;MnV2O4;mp-19262;['Mn', 'Mn', 'V', 'V', 'V', 'V'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-28146;LiGa5O8;mp-19262;['Li', 'Li', 'Li', 'Li', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga'];[1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']
mp-18037;LiNbZnO4;mp-19262;['Li', 'Li', 'Li', 'Li', 'Zn', 'Zn', 'Zn', 'Zn', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '6']
mp-19318;Ag2MoO4;mp-19262;['Mo', 'Mo', 'Ag', 'Ag', 'Ag', 'Ag'];[6, 6, 1, 1, 1, 1];['4', '4', '6', '6', '6', '6']
mp-6146;LiNbZnO4;mp-19262;['Li', 'Li', 'Li', 'Li', 'Zn', 'Zn', 'Zn', 'Zn', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '6']
mp-24899;Cr2HgO4;mp-19262;['Cr', 'Cr', 'Cr', 'Cr', 'Hg', 'Hg'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-13843;Li2TeO4;mp-19262;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Te', 'Te', 'Te', 'Te'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6];['4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6']
mp-18720;Mn2CdO4;mp-19262;['Mn', 'Mn', 'Mn', 'Mn', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-3904;Mg2GeO4;mp-19262;['Mg', 'Mg', 'Mg', 'Mg', 'Ge', 'Ge'];[2, 2, 2, 2, 4, 4];['6', '6', '6', '6', '4', '4']
mp-554528;TiMn2O4;mp-19262;['Ti', 'Ti', 'Ti', 'Ti', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-19803;CdIn2O4;mp-19262;['Cd', 'Cd', 'In', 'In', 'In', 'In'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-4590;Mg(GaO2)2;mp-19262;['Mg', 'Mg', 'Ga', 'Ga', 'Ga', 'Ga'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
mp-704943;Li2Mn3ZnO8;mp-19262;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Zn', 'Zn', 'Zn', 'Zn'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2];['6', '4', '4', '6', '6', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
