mp-id;formula;structure_type;cations;valences;CNs;Connections of Cations with Valences 
mp-6675;Na2Zn(SiO3)2;mp-6675;['Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Zn', 'Zn'];[1, 1, 1, 1, 4, 4, 4, 4, 2, 2];['5', '5', '5', '5', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 232, 'corner': 32, 'edge': 12, 'face': 0}}, 'Si': {4: {'no': 228, 'corner': 36, 'edge': 4, 'face': 0}}, 'Zn': {2: {'no': 116, 'corner': 20, 'edge': 0, 'face': 0}}}
mp-29537;Cl2O;mp-29537;['Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl'];[1, 1, 1, 1, 1, 1, 1, 1];['2', '2', '2', '2', '2', '2', '2', '2'];{'Cl': {1: {'no': 456, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-565204;K2Ni2(MoO4)3;mp-565204;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['7', '7', '7', '7', '7', '7', '7', '7', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 316, 'corner': 72, 'edge': 28, 'face': 0}}, 'Ni': {2: {'no': 308, 'corner': 56, 'edge': 24, 'face': 0}}, 'Mo': {6: {'no': 504, 'corner': 88, 'edge': 8, 'face': 0}}}
mp-566179;VPO5;mp-566179;['V', 'V', 'P', 'P'];[5, 5, 5, 5];['6', '6', '4', '4'];{'V': {5: {'no': 80, 'corner': 12, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 84, 'corner': 8, 'edge': 0, 'face': 0}}}
mp-557604;AlPO4;mp-557604;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Al': {3: {'no': 222, 'corner': 24, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 210, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-25001;FePO4;mp-25001;['P', 'P', 'P', 'P', 'Fe', 'Fe', 'Fe', 'Fe'];[5, 5, 5, 5, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4'];{'P': {5: {'no': 216, 'corner': 16, 'edge': 0, 'face': 0}}, 'Fe': {3: {'no': 216, 'corner': 16, 'edge': 0, 'face': 0}}}
mp-541147;Cu4Se3O10;mp-541147;['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4];['4', '4', '5', '5', '5', '5', '5', '5', '3', '3', '3', '3', '3', '3'];{'Cu': {2: {'no': 378, 'corner': 58, 'edge': 10, 'face': 0}}, 'Se': {4: {'no': 304, 'corner': 30, 'edge': 0, 'face': 0}}}
mp-557920;Zn3(PO4)2;mp-557920;['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 5, 5, 5, 5];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Zn': {2: {'no': 340, 'corner': 32, 'edge': 4, 'face': 0}}, 'P': {5: {'no': 236, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-618807;KSb(MoO4)2;mp-618807;['K', 'K', 'Sb', 'Sb', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 3, 3, 6, 6, 6, 6];['6', '6', '7', '7', '4', '6', '4', '6'];{'K': {1: {'no': 74, 'corner': 20, 'edge': 2, 'face': 0}}, 'Sb': {3: {'no': 70, 'corner': 22, 'edge': 2, 'face': 0}}, 'Mo': {6: {'no': 162, 'corner': 30, 'edge': 4, 'face': 0}}}
mp-555821;Na4Cu(AsO4)2;mp-555821;['Na', 'Na', 'Na', 'Na', 'Cu', 'As', 'As'];[1, 1, 1, 1, 2, 5, 5];['4', '4', '7', '7', '4', '4', '4'];{'Na': {1: {'no': 236, 'corner': 30, 'edge': 22, 'face': 0}}, 'Cu': {2: {'no': 64, 'corner': 8, 'edge': 2, 'face': 0}}, 'As': {5: {'no': 122, 'corner': 18, 'edge': 4, 'face': 0}}}
mp-558713;LiAlSiO4;mp-558713;['Li', 'Li', 'Li', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si'];[1, 1, 1, 3, 3, 3, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Li': {1: {'no': 204, 'corner': 12, 'edge': 6, 'face': 0}}, 'Al': {3: {'no': 234, 'corner': 12, 'edge': 6, 'face': 0}}, 'Si': {4: {'no': 216, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-504791;P(WO4)2;mp-504791;['P', 'P', 'P', 'P', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6];['4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'P': {5: {'no': 120, 'corner': 16, 'edge': 0, 'face': 0}}, 'W': {5: {'no': 108, 'corner': 24, 'edge': 0, 'face': 0}, 6: {'no': 116, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-10340;Na2GeTeO6;mp-10340;['Na', 'Na', 'Na', 'Na', 'Ge', 'Ge', 'Te', 'Te'];[1, 1, 1, 1, 4, 4, 6, 6];['3', '3', '3', '3', '6', '6', '6', '6'];{'Na': {1: {'no': 208, 'corner': 24, 'edge': 0, 'face': 0}}, 'Ge': {4: {'no': 98, 'corner': 12, 'edge': 6, 'face': 0}}, 'Te': {6: {'no': 106, 'corner': 12, 'edge': 6, 'face': 0}}}
mp-19453;Te2MoO7;mp-19453;['Mo', 'Mo', 'Mo', 'Mo', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Mo': {6: {'no': 128, 'corner': 20, 'edge': 4, 'face': 0}}, 'Te': {4: {'no': 272, 'corner': 36, 'edge': 0, 'face': 0}}}
mp-31915;Mn(PbO2)2;mp-31915;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb'];[4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3'];{'Mn': {4: {'no': 336, 'corner': 64, 'edge': 24, 'face': 0}}, 'Pb': {2: {'no': 792, 'corner': 80, 'edge': 24, 'face': 0}}}
mp-649472;KCuPO4;mp-649472;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 400, 'corner': 104, 'edge': 0, 'face': 0}}, 'Cu': {2: {'no': 392, 'corner': 88, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 424, 'corner': 64, 'edge': 8, 'face': 0}}}
mp-30123;Hg2SeO5;mp-30123;['Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg'];[6, 6, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '3', '3', '3', '3', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2'];{'Se': {6: {'no': 372, 'corner': 12, 'edge': 0, 'face': 0}}, 'Hg': {2: {'no': 692, 'corner': 60, 'edge': 0, 'face': 0}}}
mp-19522;P2W2O11;mp-19522;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'P': {5: {'no': 280, 'corner': 32, 'edge': 0, 'face': 0}}, 'W': {6: {'no': 264, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-18168;TlZnPO4;mp-18168;['P', 'P', 'P', 'P', 'Zn', 'Zn', 'Zn', 'Zn', 'Tl', 'Tl', 'Tl', 'Tl'];[5, 5, 5, 5, 2, 2, 2, 2, 1, 1, 1, 1];['4', '4', '4', '4', '4', '4', '4', '4', '5', '5', '9', '9'];{'P': {5: {'no': 198, 'corner': 32, 'edge': 6, 'face': 0}}, 'Zn': {2: {'no': 192, 'corner': 32, 'edge': 6, 'face': 0}}, 'Tl': {1: {'no': 174, 'corner': 40, 'edge': 20, 'face': 0}}}
mp-17956;Ca2UO5;mp-17956;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'U', 'U', 'U', 'U'];[2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6];['7', '7', '7', '7', '6', '6', '6', '6', '6', '6', '6', '6'];{'Ca': {2: {'no': 336, 'corner': 52, 'edge': 48, 'face': 0}}, 'U': {6: {'no': 172, 'corner': 28, 'edge': 20, 'face': 0}}}
mp-650055;Fe15(Ge2O9)4;mp-650055;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '4', '6', '6', '6', '6', '4', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Fe': {3: {'no': 604, 'corner': 64, 'edge': 36, 'face': 0}, 2: {'no': 290, 'corner': 36, 'edge': 18, 'face': 0}}, 'Ge': {4: {'no': 490, 'corner': 68, 'edge': 0, 'face': 0}}}
mp-551905;OsO4;mp-551905;['Os'];[8];['4'];{'Os': {8: {'no': 16, 'corner': 0, 'edge': 0, 'face': 0}}}
mp-32532;VRe2O9;mp-32532;['V', 'V', 'Re', 'Re', 'Re', 'Re'];[4, 4, 7, 7, 7, 7];['6', '6', '4', '4', '4', '4'];{'V': {4: {'no': 44, 'corner': 10, 'edge': 0, 'face': 0}}, 'Re': {7: {'no': 108, 'corner': 10, 'edge': 0, 'face': 0}}}
mp-553949;Ag2Hg2(TeO4)3;mp-553949;['Ag', 'Ag', 'Ag', 'Ag', 'Hg', 'Hg', 'Hg', 'Hg', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[1, 1, 1, 1, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6];['4', '4', '4', '4', '3', '3', '3', '3', '6', '6', '6', '6', '6', '6'];{'Ag': {1: {'no': 172, 'corner': 32, 'edge': 4, 'face': 0}}, 'Hg': {2: {'no': 176, 'corner': 20, 'edge': 4, 'face': 0}}, 'Te': {6: {'no': 264, 'corner': 44, 'edge': 4, 'face': 0}}}
mp-560158;Na3Zn(BO2)5;mp-560158;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Zn', 'Zn', 'Zn', 'Zn', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['3', '4', '4', '5', '4', '4', '5', '3', '5', '5', '3', '3', '4', '4', '4', '4', '3', '3', '3', '4', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '3'];{'Na': {1: {'no': 936, 'corner': 112, 'edge': 4, 'face': 0}}, 'Zn': {2: {'no': 288, 'corner': 40, 'edge': 0, 'face': 0}}, 'B': {3: {'no': 1556, 'corner': 128, 'edge': 4, 'face': 0}}}
mp-9360;CaU(PO4)2;mp-9360;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Ca', 'Ca', 'Ca', 'Ca', 'U', 'U', 'U', 'U'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '8', '8', '8', '8'];{'P': {5: {'no': 416, 'corner': 32, 'edge': 16, 'face': 0}}, 'Ca': {2: {'no': 176, 'corner': 24, 'edge': 20, 'face': 0}}, 'U': {4: {'no': 184, 'corner': 24, 'edge': 20, 'face': 0}}}
mp-560458;Rb2U2O7;mp-560458;['Rb', 'Rb', 'Rb', 'Rb', 'U', 'U', 'U', 'U'];[1, 1, 1, 1, 6, 6, 6, 6];['8', '8', '8', '8', '7', '7', '7', '7'];{'Rb': {1: {'no': 120, 'corner': 8, 'edge': 48, 'face': 0}}, 'U': {6: {'no': 120, 'corner': 12, 'edge': 44, 'face': 0}}}
mp-542121;Rb4Nb2Si8O23;mp-542121;['Rb', 'Rb', 'Rb', 'Rb', 'Nb', 'Nb', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4];['4', '4', '7', '7', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Rb': {1: {'no': 170, 'corner': 34, 'edge': 10, 'face': 0}}, 'Nb': {5: {'no': 88, 'corner': 20, 'edge': 2, 'face': 0}}, 'Si': {4: {'no': 386, 'corner': 52, 'edge': 2, 'face': 0}}}
mp-554166;V3ZnO8;mp-554166;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'Zn', 'Zn', 'Zn', 'Zn'];[5, 5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 2, 2, 2, 2];['4', '4', '4', '4', '6', '6', '6', '6', '3', '3', '3', '3', '6', '6', '6', '6'];{'V': {5: {'no': 360, 'corner': 40, 'edge': 0, 'face': 0}, 4: {'no': 164, 'corner': 24, 'edge': 8, 'face': 0}}, 'Zn': {2: {'no': 180, 'corner': 24, 'edge': 8, 'face': 0}}}
mp-645371;CoAg(NO3)3;mp-645371;['Co', 'Co', 'Co', 'Co', 'Ag', 'Ag', 'Ag', 'Ag', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N'];[2, 2, 2, 2, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['8', '8', '8', '8', '7', '7', '7', '7', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'Co': {2: {'no': 180, 'corner': 20, 'edge': 16, 'face': 0}}, 'Ag': {1: {'no': 160, 'corner': 40, 'edge': 12, 'face': 0}}, 'N': {5: {'no': 660, 'corner': 20, 'edge': 20, 'face': 0}}}
mp-559065;NaI3O8;mp-559065;['Na', 'Na', 'I', 'I', 'I', 'I', 'I', 'I'];[1, 1, 5, 5, 5, 5, 5, 5];['8', '8', '4', '5', '4', '5', '5', '5'];{'Na': {1: {'no': 60, 'corner': 20, 'edge': 4, 'face': 0}}, 'I': {5: {'no': 196, 'corner': 44, 'edge': 4, 'face': 0}}}
mp-556214;CaB4O7;mp-556214;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['9', '8', '9', '8', '8', '9', '9', '8', '3', '4', '3', '3', '3', '3', '4', '4', '4', '3', '4', '4', '3', '4', '4', '4', '3', '4', '3', '3', '3', '4', '3', '3', '3', '4', '4', '3', '4', '4', '3', '4'];{'Ca': {2: {'no': 576, 'corner': 88, 'edge': 36, 'face': 0}}, 'B': {3: {'no': 2600, 'corner': 184, 'edge': 32, 'face': 0}}}
mp-28541;Bi2P4O13;mp-28541;['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Bi', 'Bi', 'Bi', 'Bi'];[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8'];{'P': {5: {'no': 352, 'corner': 36, 'edge': 4, 'face': 0}}, 'Bi': {3: {'no': 156, 'corner': 24, 'edge': 16, 'face': 0}}}
mp-19259;Sr4Al6WO16;mp-19259;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Sr', 'Sr', 'Sr', 'Sr', 'W'];[3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 6];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Al': {3: {'no': 252, 'corner': 48, 'edge': 0, 'face': 0}}, 'Sr': {2: {'no': 196, 'corner': 28, 'edge': 0, 'face': 0}}, 'W': {6: {'no': 52, 'corner': 4, 'edge': 0, 'face': 0}}}
mp-17738;Sr2Cu(SeO3)3;mp-17738;['Cu', 'Cu', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Sr', 'Sr', 'Sr', 'Sr'];[2, 2, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2];['5', '5', '3', '3', '3', '3', '3', '3', '6', '6', '9', '9'];{'Cu': {2: {'no': 92, 'corner': 16, 'edge': 4, 'face': 0}}, 'Se': {4: {'no': 292, 'corner': 32, 'edge': 4, 'face': 0}}, 'Sr': {2: {'no': 172, 'corner': 36, 'edge': 18, 'face': 0}}}
mp-649905;V2Te2O9;mp-649905;['V', 'V', 'V', 'V', 'Te', 'Te', 'Te', 'Te'];[5, 5, 5, 5, 4, 4, 4, 4];['6', '6', '6', '6', '5', '5', '5', '5'];{'V': {5: {'no': 160, 'corner': 24, 'edge': 8, 'face': 0}}, 'Te': {4: {'no': 164, 'corner': 28, 'edge': 0, 'face': 0}}}
mp-555118;NaPO3;mp-555118;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 584, 'corner': 92, 'edge': 32, 'face': 0}}, 'P': {5: {'no': 624, 'corner': 84, 'edge': 0, 'face': 0}}}
mp-580503;V2Cd6Se5O21;mp-580503;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '5', '5', '5', '5', '5', '8', '5', '8', '7', '5', '5', '8', '7', '8', '8', '8', '5', '5', '7', '8', '5', '5', '7', '8', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'V': {5: {'no': 396, 'corner': 36, 'edge': 0, 'face': 0}}, 'Cd': {2: {'no': 1008, 'corner': 152, 'edge': 96, 'face': 0}}, 'Se': {4: {'no': 940, 'corner': 100, 'edge': 16, 'face': 0}}}
mp-19326;MnO2;mp-19326;['Mn', 'Mn', 'Mn', 'Mn'];[4, 4, 4, 4];['6', '6', '6', '6'];{'Mn': {4: {'no': 248, 'corner': 16, 'edge': 16, 'face': 0}}}
mp-565884;K4MoS3O14;mp-565884;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Mo', 'Mo', 'Mo', 'Mo', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['4', '3', '3', '3', '4', '4', '4', '4', '4', '3', '3', '3', '3', '4', '4', '3', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 680, 'corner': 104, 'edge': 0, 'face': 0}}, 'Mo': {6: {'no': 172, 'corner': 16, 'edge': 4, 'face': 0}}, 'S': {6: {'no': 524, 'corner': 64, 'edge': 4, 'face': 0}}}
mp-5065;Al2SiO5;mp-5065;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si', 'Si'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4'];{'Al': {3: {'no': 604, 'corner': 40, 'edge': 36, 'face': 0}}, 'Si': {4: {'no': 320, 'corner': 32, 'edge': 0, 'face': 0}}}
mp-972384;V2Se2O11;mp-972384;['V', 'V', 'V', 'V', 'Se', 'Se', 'Se', 'Se'];[5, 5, 5, 5, 6, 6, 6, 6];['6', '6', '6', '6', '4', '4', '4', '4'];{'V': {5: {'no': 136, 'corner': 20, 'edge': 0, 'face': 0}}, 'Se': {6: {'no': 136, 'corner': 16, 'edge': 0, 'face': 0}}}
mp-565681;RbV(PO4)2;mp-565681;['Rb', 'Rb', 'Rb', 'Rb', 'V', 'V', 'V', 'V', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Rb': {1: {'no': 152, 'corner': 36, 'edge': 8, 'face': 0}}, 'V': {5: {'no': 180, 'corner': 28, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 336, 'corner': 56, 'edge': 0, 'face': 0}}}
mp-560443;AgHg2NO5;mp-560443;['Ag', 'Ag', 'Ag', 'Ag', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'N', 'N', 'N', 'N'];[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5];['8', '8', '8', '8', '2', '2', '2', '2', '2', '2', '2', '2', '3', '3', '3', '3'];{'Ag': {1: {'no': 176, 'corner': 48, 'edge': 16, 'face': 0}}, 'Hg': {2: {'no': 416, 'corner': 48, 'edge': 0, 'face': 0}}, 'N': {5: {'no': 216, 'corner': 0, 'edge': 8, 'face': 0}}}
mp-29509;Zn(AsO2)2;mp-29509;['As', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'Zn', 'Zn', 'Zn', 'Zn'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2];['3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '4', '4'];{'As': {3: {'no': 480, 'corner': 32, 'edge': 0, 'face': 0}}, 'Zn': {2: {'no': 208, 'corner': 32, 'edge': 0, 'face': 0}}}
mp-579128;MoSO6;mp-579128;['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'];[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Mo': {6: {'no': 316, 'corner': 48, 'edge': 0, 'face': 0}}, 'S': {6: {'no': 332, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-28623;Li4Ge5O12;mp-28623;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '6', '6', '4', '4', '6', '6'];{'Li': {1: {'no': 650, 'corner': 48, 'edge': 56, 'face': 0}}, 'Ge': {4: {'no': 826, 'corner': 64, 'edge': 52, 'face': 0}}}
mp-31798;Na3FeO3;mp-31798;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Fe', 'Fe', 'Fe', 'Fe'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3];['4', '4', '4', '4', '4', '4', '2', '2', '2', '2', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 844, 'corner': 116, 'edge': 16, 'face': 0}}, 'Fe': {3: {'no': 268, 'corner': 44, 'edge': 8, 'face': 0}}}
